filename,locus_tag,product,Prediction
C03,EAEPCCEE_04032,Protein PucC,OTHER
C03,EAEPCCEE_04033,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",OTHER
C03,EAEPCCEE_04034,hypothetical protein,OTHER
C03,EAEPCCEE_04035,hypothetical protein,OTHER
C03,EAEPCCEE_04036,hypothetical protein,OTHER
C03,EAEPCCEE_04037,Light-independent protochlorophyllide reductase subunit N,OTHER
C03,EAEPCCEE_04038,Light-independent protochlorophyllide reductase subunit B,OTHER
C03,EAEPCCEE_04039,hypothetical protein,OTHER
C03,EAEPCCEE_04040,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein,OTHER
C03,EAEPCCEE_04041,hypothetical protein,OTHER
C03,EAEPCCEE_04042,Magnesium-protoporphyrin O-methyltransferase,OTHER
C03,EAEPCCEE_04043,Protein PucC,OTHER
C03,EAEPCCEE_04044,Reaction center protein H chain,OTHER
C03,EAEPCCEE_04045,hypothetical protein,OTHER
C03,EAEPCCEE_04046,hypothetical protein,OTHER
C03,EAEPCCEE_04047,hypothetical protein,OTHER
C03,EAEPCCEE_04048,hypothetical protein,OTHER
C03,EAEPCCEE_04049,hypothetical protein,OTHER
C03,EAEPCCEE_04050,5-aminolevulinate synthase,OTHER
C03,EAEPCCEE_04051,Cytochrome c2,SP
C03,EAEPCCEE_04052,hypothetical protein,OTHER
C03,EAEPCCEE_04053,hypothetical protein,OTHER
C03,EAEPCCEE_04054,1-deoxy-D-xylulose-5-phosphate synthase,OTHER
C03,EAEPCCEE_04055,Photosynthetic reaction center cytochrome c subunit,OTHER
C03,EAEPCCEE_04056,Reaction center protein M chain,OTHER
C03,EAEPCCEE_04057,Reaction center protein L chain,OTHER
C03,EAEPCCEE_04058,Light-harvesting protein B-875 alpha chain,OTHER
C03,EAEPCCEE_04059,Light-harvesting protein B-875 beta chain,OTHER
C03,EAEPCCEE_04060,hypothetical protein,OTHER
C03,EAEPCCEE_04061,Chlorophyllide reductase subunit Z,OTHER
C03,EAEPCCEE_04062,hypothetical protein,OTHER
C03,EAEPCCEE_04063,Chlorophyllide reductase 52.5 kDa chain,OTHER
C03,EAEPCCEE_04064,hypothetical protein,OTHER
C03,EAEPCCEE_04065,Chlorophyllide reductase 35.5 kDa chain,OTHER
C03,EAEPCCEE_04066,hypothetical protein,OTHER
C03,EAEPCCEE_04067,L-galactonate-5-dehydrogenase,OTHER
C03,EAEPCCEE_04068,Demethylspheroidene O-methyltransferase,OTHER
C03,EAEPCCEE_04069,Demethylspheroidene O-methyltransferase,OTHER
C03,EAEPCCEE_04070,Farnesyl diphosphate synthase,OTHER
C03,EAEPCCEE_04071,hypothetical protein,OTHER
C03,EAEPCCEE_04072,hypothetical protein,OTHER
C03,EAEPCCEE_04073,Tryptophan-rich sensory protein,SP
C03,EAEPCCEE_04074,hypothetical protein,OTHER
C03,EAEPCCEE_04075,Phytoene desaturase _neurosporene-forming_,OTHER
C03,EAEPCCEE_04076,Spheroidene monooxygenase,OTHER
C03,EAEPCCEE_04077,Magnesium-chelatase 38 kDa subunit,OTHER
C03,EAEPCCEE_04078,hypothetical protein,OTHER
C03,EAEPCCEE_04079,Magnesium-chelatase 60 kDa subunit,OTHER
C03,EAEPCCEE_04080,_E_-2-__N-methylformamido_methylene_succinate hydrolase,OTHER
C03,EAEPCCEE_04081,hypothetical protein,OTHER
C03,EAEPCCEE_04082,hypothetical protein,OTHER
C03,EAEPCCEE_04083,Vitamin B12 import ATP-binding protein BtuD,OTHER
C03,EAEPCCEE_04084,hypothetical protein,SP
C03,EAEPCCEE_04085,Hydroxyacylglutathione hydrolase,OTHER
C03,EAEPCCEE_04086,D-beta-hydroxybutyrate dehydrogenase,OTHER
C03,EAEPCCEE_04087,hypothetical protein,OTHER
C03,EAEPCCEE_04088,Dimethylsulfonioproprionate demethylase DmdA,OTHER
C03,EAEPCCEE_04089,Carnitine monooxygenase oxygenase subunit,OTHER
C03,EAEPCCEE_04090,Glycine cleavage system transcriptional activator,OTHER
C03,EAEPCCEE_04091,Glycine cleavage system transcriptional activator,OTHER
C03,EAEPCCEE_04092,Carbon monoxide dehydrogenase medium chain,OTHER
C03,EAEPCCEE_04093,Nicotinate dehydrogenase small FeS subunit,OTHER
C03,EAEPCCEE_04094,hypothetical protein,OTHER
C03,EAEPCCEE_04095,hypothetical protein,OTHER
C03,EAEPCCEE_04096,hypothetical protein,OTHER
C03,EAEPCCEE_04097,Type IV secretion system protein virB9,SP
C03,EAEPCCEE_04098,hypothetical protein,OTHER
C03,EAEPCCEE_04099,hypothetical protein,SP
C03,EAEPCCEE_04100,hypothetical protein,SP
C03,EAEPCCEE_04101,hypothetical protein,LIPO
C03,EAEPCCEE_04102,Type IV secretion system protein virB4,OTHER
C03,EAEPCCEE_04103,hypothetical protein,OTHER
C03,EAEPCCEE_04104,hypothetical protein,SP
C03,EAEPCCEE_04105,hypothetical protein,OTHER
C03,EAEPCCEE_04106,hypothetical protein,OTHER
C03,EAEPCCEE_04107,hypothetical protein,OTHER
C03,EAEPCCEE_04108,hypothetical protein,OTHER
C03,EAEPCCEE_04109,hypothetical protein,SP
C03,EAEPCCEE_04110,hypothetical protein,OTHER
C03,EAEPCCEE_04111,hypothetical protein,OTHER
C03,EAEPCCEE_04112,NADH_quinone reductase,OTHER
C03,EAEPCCEE_04113,hypothetical protein,OTHER
C03,EAEPCCEE_04114,hypothetical protein,OTHER
C03,EAEPCCEE_04115,HTH-type transcriptional regulator HdfR,OTHER
C03,EAEPCCEE_04116,hypothetical protein,OTHER
C03,EAEPCCEE_04117,putative MFS-type transporter YcaD,OTHER
C03,EAEPCCEE_04118,hypothetical protein,OTHER
C03,EAEPCCEE_04119,ISNCY family transposase ISRel26,OTHER
C03,EAEPCCEE_04120,hypothetical protein,TAT
C03,EAEPCCEE_04121,IS66 family transposase IS66,OTHER
C03,EAEPCCEE_04122,"Cadmium, cobalt and zinc_H___-K___ antiporter",OTHER
C03,EAEPCCEE_04123,hypothetical protein,OTHER
C03,EAEPCCEE_04124,Thiol_disulfide interchange protein DsbD,SP
C03,EAEPCCEE_04125,hypothetical protein,OTHER
C03,EAEPCCEE_04126,Cytochrome c-type biogenesis protein CcmH,SP
C03,EAEPCCEE_04127,Thiol_disulfide interchange protein CycY,OTHER
C03,EAEPCCEE_04128,Cytochrome c-type biogenesis protein CcmF,OTHER
C03,EAEPCCEE_04129,hypothetical protein,OTHER
C03,EAEPCCEE_04130,disulfide formation protein,OTHER
C03,EAEPCCEE_04131,hypothetical protein,TAT
C03,EAEPCCEE_04132,hypothetical protein,SP
C03,EAEPCCEE_04133,hypothetical protein,TAT
C03,EAEPCCEE_04134,hypothetical protein,OTHER
C03,EAEPCCEE_04135,hypothetical protein,SP
C03,EAEPCCEE_04136,Zinc transporter ZupT,OTHER
C03,EAEPCCEE_04137,Lipoprotein signal peptidase,SP
C03,EAEPCCEE_04138,Apolipoprotein N-acyltransferase,OTHER
C03,EAEPCCEE_04139,hypothetical protein,OTHER
C03,EAEPCCEE_04140,hypothetical protein,OTHER
C03,EAEPCCEE_04141,hypothetical protein,OTHER
C03,EAEPCCEE_04142,hypothetical protein,OTHER
C03,EAEPCCEE_04143,hypothetical protein,OTHER
C03,EAEPCCEE_04144,hypothetical protein,OTHER
C03,EAEPCCEE_04145,Transcriptional regulator MntR,OTHER
C03,EAEPCCEE_04146,hypothetical protein,SP
C03,EAEPCCEE_04147,putative ABC transporter phosphonate_phosphite binding protein PhnD2,TAT
C03,EAEPCCEE_04148,Phosphate-import ATP-binding protein PhnC,OTHER
C03,EAEPCCEE_04149,Phosphate-import permease protein PhnE,OTHER
C03,EAEPCCEE_04150,hypothetical protein,LIPO
C03,EAEPCCEE_04151,Cadmium-transporting ATPase,OTHER
C03,EAEPCCEE_04152,hypothetical protein,OTHER
C03,EAEPCCEE_04153,hypothetical protein,TAT
C03,EAEPCCEE_04154,hypothetical protein,TAT
C03,EAEPCCEE_04155,hypothetical protein,OTHER
C03,EAEPCCEE_04156,IS3 family transposase IS868,OTHER
C03,EAEPCCEE_04157,hypothetical protein,SP
C03,EAEPCCEE_04158,hypothetical protein,OTHER
C03,EAEPCCEE_04159,Copper resistance protein A,TAT
C03,EAEPCCEE_04160,Copper resistance protein B,SP
C03,EAEPCCEE_04161,hypothetical protein,OTHER
C03,EAEPCCEE_04162,TVP38_TMEM64 family inner membrane protein YdjZ,OTHER
C03,EAEPCCEE_04163,hypothetical protein,OTHER
C03,EAEPCCEE_04164,Inner membrane transport protein YbaT,OTHER
C03,EAEPCCEE_04165,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,OTHER
C03,EAEPCCEE_04166,hypothetical protein,OTHER
C03,EAEPCCEE_04167,hypothetical protein,OTHER
C03,EAEPCCEE_04168,hypothetical protein,OTHER
C03,EAEPCCEE_04169,Copper-exporting P-type ATPase,OTHER
C03,EAEPCCEE_04170,hypothetical protein,OTHER
C03,EAEPCCEE_04171,hypothetical protein,OTHER
C03,EAEPCCEE_04172,hypothetical protein,OTHER
C03,EAEPCCEE_04173,hypothetical protein,OTHER
C03,EAEPCCEE_04174,hypothetical protein,SP
C03,EAEPCCEE_04175,hypothetical protein,OTHER
C03,EAEPCCEE_04176,hypothetical protein,SP
C03,EAEPCCEE_04177,Transcriptional regulatory protein OmpR,OTHER
C03,EAEPCCEE_04178,Adaptive-response sensory-kinase SasA,OTHER
C03,EAEPCCEE_04179,hypothetical protein,OTHER
C03,EAEPCCEE_04180,IS3 family transposase ISRosp1,OTHER
C03,EAEPCCEE_04181,"putative L,D-transpeptidase ErfK_SrfK",OTHER
C03,EAEPCCEE_04182,hypothetical protein,OTHER
C03,EAEPCCEE_04183,Cell division protein FtsP,TAT
C03,EAEPCCEE_04184,hypothetical protein,OTHER
C03,EAEPCCEE_04185,hypothetical protein,OTHER
C03,EAEPCCEE_04186,hypothetical protein,OTHER
C03,EAEPCCEE_04187,hypothetical protein,SP
C03,EAEPCCEE_04188,hypothetical protein,OTHER
C03,EAEPCCEE_04189,Copper-transporting P-type ATPase,OTHER
C03,EAEPCCEE_04190,HTH-type transcriptional regulator HmrR,OTHER
C03,EAEPCCEE_04191,hypothetical protein,OTHER
C03,EAEPCCEE_04192,IS630 family transposase ISPye35,OTHER
C03,EAEPCCEE_04193,hypothetical protein,OTHER
C03,EAEPCCEE_04194,hypothetical protein,OTHER
C03,EAEPCCEE_04195,hypothetical protein,SP
C03,EAEPCCEE_04196,hypothetical protein,TAT
C03,EAEPCCEE_04197,hypothetical protein,LIPO
C03,EAEPCCEE_04198,hypothetical protein,LIPO
C03,EAEPCCEE_04199,hypothetical protein,OTHER
C03,EAEPCCEE_04200,Thiol_disulfide interchange protein DsbD,OTHER
C03,EAEPCCEE_04201,hypothetical protein,OTHER
C03,EAEPCCEE_04202,hypothetical protein,OTHER
C03,EAEPCCEE_04203,hypothetical protein,OTHER
C03,EAEPCCEE_04204,Thiol_disulfide interchange protein TlpA,SP
C03,EAEPCCEE_04205,Thiol_disulfide interchange protein CycY,OTHER
C03,EAEPCCEE_04206,hypothetical protein,SP
C03,EAEPCCEE_04207,hypothetical protein,OTHER
C03,EAEPCCEE_04208,hypothetical protein,SP
C03,EAEPCCEE_04209,Multicopper oxidase MmcO,OTHER
C03,EAEPCCEE_04210,"Cadmium, cobalt and zinc_H___-K___ antiporter",OTHER
C03,EAEPCCEE_04211,hypothetical protein,OTHER
C03,EAEPCCEE_04212,hypothetical protein,OTHER
C03,EAEPCCEE_04213,HTH-type transcriptional regulator ZntR,OTHER
C03,EAEPCCEE_04214,hypothetical protein,OTHER
C03,EAEPCCEE_04215,disulfide formation protein,OTHER
C03,EAEPCCEE_04216,hypothetical protein,TAT
C03,EAEPCCEE_04217,hypothetical protein,SP
C03,EAEPCCEE_04218,hypothetical protein,OTHER
C03,EAEPCCEE_04219,hypothetical protein,SP
C03,EAEPCCEE_04220,hypothetical protein,SP
C03,EAEPCCEE_04221,Zinc transporter ZupT,OTHER
C03,EAEPCCEE_04222,Lipoprotein signal peptidase,OTHER
C03,EAEPCCEE_04223,Apolipoprotein N-acyltransferase,OTHER
C03,EAEPCCEE_04224,Cadmium-transporting ATPase,OTHER
C03,EAEPCCEE_04225,hypothetical protein,OTHER
C03,EAEPCCEE_04226,IS6 family transposase ISRH1,OTHER
C03,EAEPCCEE_04227,hypothetical protein,OTHER
C03,EAEPCCEE_04228,Blue copper oxidase CueO,TAT
C03,EAEPCCEE_04229,Copper-exporting P-type ATPase,OTHER
C03,EAEPCCEE_04230,TVP38_TMEM64 family inner membrane protein YdjZ,OTHER
C03,EAEPCCEE_04231,hypothetical protein,TAT
C03,EAEPCCEE_04232,hypothetical protein,OTHER
C03,EAEPCCEE_04233,Mercuric reductase,OTHER
C03,EAEPCCEE_04234,hypothetical protein,OTHER
C03,EAEPCCEE_04235,hypothetical protein,SP
C03,EAEPCCEE_04236,Mercuric transport protein MerT,OTHER
C03,EAEPCCEE_04237,ISL3 family transposase ISStma11,OTHER
C03,EAEPCCEE_04238,hypothetical protein,OTHER
C03,EAEPCCEE_04239,hypothetical protein,OTHER
C03,EAEPCCEE_04240,hypothetical protein,OTHER
C03,EAEPCCEE_04241,hypothetical protein,OTHER
C03,EAEPCCEE_04242,Nucleoid occlusion protein,OTHER
C03,EAEPCCEE_04243,hypothetical protein,OTHER
C03,EAEPCCEE_04244,hypothetical protein,OTHER
C03,EAEPCCEE_04245,hypothetical protein,OTHER
C03,EAEPCCEE_04246,DNA primase TraC,OTHER
C03,EAEPCCEE_04247,hypothetical protein,OTHER
C03,EAEPCCEE_04248,Glutathione reductase,OTHER
C03,EAEPCCEE_04249,Mercuric reductase,OTHER
C03,EAEPCCEE_04250,hypothetical protein,OTHER
C03,EAEPCCEE_04251,hypothetical protein,OTHER
C03,EAEPCCEE_04252,hypothetical protein,SP
C03,EAEPCCEE_04253,Mercuric resistance operon regulatory protein,OTHER
C03,EAEPCCEE_04254,hypothetical protein,OTHER
C03,EAEPCCEE_04255,Nucleoid occlusion protein,OTHER
C03,EAEPCCEE_04256,hypothetical protein,OTHER
C03,EAEPCCEE_04257,hypothetical protein,OTHER
C03,EAEPCCEE_04258,Antitoxin PrlF,OTHER
C03,EAEPCCEE_04259,hypothetical protein,OTHER
C03,EAEPCCEE_04260,hypothetical protein,OTHER
C03,EAEPCCEE_04261,hypothetical protein,OTHER
C03,EAEPCCEE_04262,hypothetical protein,OTHER
C03,EAEPCCEE_04263,hypothetical protein,OTHER
C03,EAEPCCEE_04264,hypothetical protein,OTHER
C03,EAEPCCEE_04265,hypothetical protein,OTHER
C03,EAEPCCEE_04266,hypothetical protein,OTHER
C03,EAEPCCEE_04267,hypothetical protein,OTHER
C03,EAEPCCEE_04268,hypothetical protein,OTHER
C03,EAEPCCEE_04269,6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha,OTHER
C03,EAEPCCEE_04270,Caffeine dehydrogenase subunit gamma,OTHER
C03,EAEPCCEE_04271,4-chlorobenzoate--CoA ligase,OTHER
C03,EAEPCCEE_04272,Carnitinyl-CoA dehydratase,OTHER
C03,EAEPCCEE_04273,Inner membrane protein YdcO,OTHER
C03,EAEPCCEE_04274,hypothetical protein,OTHER
C03,EAEPCCEE_04275,hypothetical protein,OTHER
C03,EAEPCCEE_04276,hypothetical protein,OTHER
C03,EAEPCCEE_04277,hypothetical protein,OTHER
C03,EAEPCCEE_04278,hypothetical protein,OTHER
C03,EAEPCCEE_04279,Protein VirD4,OTHER
C03,EAEPCCEE_04280,hypothetical protein,OTHER
C03,EAEPCCEE_04281,HTH-type transcriptional regulator PgrR,OTHER
C03,EAEPCCEE_04282,putative protein YcjY,OTHER
C03,EAEPCCEE_04283,putative protein YcjY,OTHER
C03,EAEPCCEE_04284,hypothetical protein,OTHER
C03,EAEPCCEE_04285,hypothetical protein,OTHER
C03,EAEPCCEE_04286,Lipopolysaccharide export system ATP-binding protein LptB,OTHER
C03,EAEPCCEE_04287,High-affinity branched-chain amino acid transport ATP-binding protein LivF,OTHER
C03,EAEPCCEE_04288,High-affinity branched-chain amino acid transport system permease protein LivH,OTHER
C03,EAEPCCEE_04289,hypothetical protein,OTHER
C03,EAEPCCEE_04290,hypothetical protein,SP
C03,EAEPCCEE_04291,Long-chain-alcohol dehydrogenase 1,OTHER
C03,EAEPCCEE_04292,HTH-type transcriptional regulator LutR,OTHER
C03,EAEPCCEE_04293,hypothetical protein,OTHER
C03,EAEPCCEE_04294,putative oxidoreductase,OTHER
C03,EAEPCCEE_04295,Putative acyltransferase,OTHER
C03,EAEPCCEE_04296,hypothetical protein,OTHER
C03,EAEPCCEE_04297,Fatty acid oxidation complex subunit alpha,OTHER
C03,EAEPCCEE_04298,Gluconate 5-dehydrogenase,OTHER
C03,EAEPCCEE_04299,Acetyl-CoA_oxalate CoA-transferase,OTHER
C03,EAEPCCEE_04300,Chloronitrobenzene nitroreductase,OTHER
C03,EAEPCCEE_04301,Acetyl-coenzyme A synthetase,OTHER
C03,EAEPCCEE_04302,Caffeyl-CoA reductase-Etf complex subunit CarC,OTHER
C03,EAEPCCEE_04303,hypothetical protein,OTHER
C03,EAEPCCEE_04304,hypothetical protein,OTHER
C03,EAEPCCEE_04305,hypothetical protein,OTHER
C03,EAEPCCEE_04306,hypothetical protein,SP
C03,EAEPCCEE_04307,hypothetical protein,OTHER
C03,EAEPCCEE_04308,Type IV secretion system protein VirB11,OTHER
C03,EAEPCCEE_04309,hypothetical protein,OTHER
F03,FLOFJFJI_00004,hypothetical protein,OTHER
F03,FLOFJFJI_00008,hypothetical protein,SP
F03,FLOFJFJI_00009,Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ,OTHER
F03,FLOFJFJI_00010,Protein-methionine-sulfoxide reductase catalytic subunit MsrP,TAT
F03,FLOFJFJI_00011,Orotidine 5_-phosphate decarboxylase,OTHER
F03,FLOFJFJI_00012,hypothetical protein,OTHER
F03,FLOFJFJI_00013,Chaperone protein ClpB,OTHER
F03,FLOFJFJI_00014,Bifunctional hemolysin_adenylate cyclase,OTHER
F03,FLOFJFJI_00015,Branched-chain-amino-acid aminotransferase,OTHER
F03,FLOFJFJI_00016,hypothetical protein,OTHER
F03,FLOFJFJI_00017,Fe_S biogenesis protein NfuA,OTHER
F03,FLOFJFJI_00018,hypothetical protein,OTHER
F03,FLOFJFJI_00019,_Ribosomal protein S18_-alanine N-acetyltransferase,OTHER
F03,FLOFJFJI_00020,Membrane lipoprotein TmpC,SP
F03,FLOFJFJI_00021,Galactose_methyl galactoside import ATP-binding protein MglA,OTHER
F03,FLOFJFJI_00022,hypothetical protein,OTHER
F03,FLOFJFJI_00023,putative riboflavin import permease protein RfuD,OTHER
F03,FLOFJFJI_00024,hypothetical protein,OTHER
F03,FLOFJFJI_00025,hypothetical protein,SP
F03,FLOFJFJI_00026,hypothetical protein,OTHER
F03,FLOFJFJI_00027,hypothetical protein,OTHER
F03,FLOFJFJI_00028,Putative aminoglycoside phosphotransferase,OTHER
F03,FLOFJFJI_00029,_R_-benzylsuccinyl-CoA dehydrogenase,OTHER
F03,FLOFJFJI_00030,3-methylmercaptopropionyl-CoA ligase,OTHER
F03,FLOFJFJI_00031,NADPH-dependent curcumin reductase,OTHER
F03,FLOFJFJI_00032,Chromosome partition protein Smc,OTHER
F03,FLOFJFJI_00033,hypothetical protein,OTHER
F03,FLOFJFJI_00034,Glutathione-specific gamma-glutamylcyclotransferase,OTHER
F03,FLOFJFJI_00035,hypothetical protein,OTHER
F03,FLOFJFJI_00036,Succinyl-diaminopimelate desuccinylase,OTHER
F03,FLOFJFJI_00037,hypothetical protein,OTHER
F03,FLOFJFJI_00038,Pantothenate synthetase,OTHER
F03,FLOFJFJI_00039,3-methyl-2-oxobutanoate hydroxymethyltransferase,OTHER
F03,FLOFJFJI_00040,NAD_NADP-dependent betaine aldehyde dehydrogenase,OTHER
F03,FLOFJFJI_00041,4-formylbenzenesulfonate dehydrogenase TsaC1_TsaC2,OTHER
F03,FLOFJFJI_00042,hypothetical protein,OTHER
F03,FLOFJFJI_00043,"Phosphoglycolate phosphatase, plasmid",OTHER
F03,FLOFJFJI_00044,UvrABC system protein C,OTHER
F03,FLOFJFJI_00045,3-oxoacyl-_acyl-carrier-protein_ reductase FabG,OTHER
F03,FLOFJFJI_00046,Inner membrane protein YrbG,OTHER
F03,FLOFJFJI_00047,hypothetical protein,OTHER
F03,FLOFJFJI_00048,putative protease SohB,OTHER
F03,FLOFJFJI_00049,Inner membrane transport permease YadH,OTHER
F03,FLOFJFJI_00050,putative ABC transporter ATP-binding protein YadG,OTHER
F03,FLOFJFJI_00051,Uroporphyrinogen decarboxylase,OTHER
F03,FLOFJFJI_00052,Porphobilinogen deaminase,OTHER
F03,FLOFJFJI_00053,hypothetical protein,OTHER
F03,FLOFJFJI_00054,Electron transfer flavoprotein subunit beta,OTHER
F03,FLOFJFJI_00055,Electron transfer flavoprotein subunit alpha,OTHER
F03,FLOFJFJI_00056,hypothetical protein,OTHER
F03,FLOFJFJI_00057,DNA ligase,OTHER
F03,FLOFJFJI_00058,hypothetical protein,OTHER
F03,FLOFJFJI_00059,hypothetical protein,OTHER
F03,FLOFJFJI_00060,DNA polymerase IV,OTHER
F03,FLOFJFJI_00061,hypothetical protein,OTHER
F03,FLOFJFJI_00063,50S ribosomal protein L36,OTHER
F03,FLOFJFJI_00064,hypothetical protein,OTHER
F03,FLOFJFJI_00065,D-inositol-3-phosphate glycosyltransferase,OTHER
F03,FLOFJFJI_00066,hypothetical protein,OTHER
F03,FLOFJFJI_00067,hypothetical protein,OTHER
F03,FLOFJFJI_00068,hypothetical protein,OTHER
F03,FLOFJFJI_00069,S-formylglutathione hydrolase,OTHER
F03,FLOFJFJI_00070,hypothetical protein,OTHER
F03,FLOFJFJI_00071,Phenylalanine--tRNA ligase alpha subunit,OTHER
F03,FLOFJFJI_00072,50S ribosomal protein L20,OTHER
F03,FLOFJFJI_00073,50S ribosomal protein L35,OTHER
F03,FLOFJFJI_00074,Pyruvate kinase,OTHER
F03,FLOFJFJI_00075,hypothetical protein,OTHER
F03,FLOFJFJI_00076,Outer-membrane lipoprotein carrier protein,SP
F03,FLOFJFJI_00077,hypothetical protein,OTHER
F03,FLOFJFJI_00078,LL-diaminopimelate aminotransferase,OTHER
F03,FLOFJFJI_00079,2-amino-5-chloromuconic acid deaminase,OTHER
F03,FLOFJFJI_00080,Ubiquinone hydroxylase UbiL,OTHER
F03,FLOFJFJI_00081,Cell division protein ZapE,OTHER
F03,FLOFJFJI_00082,L-lactate transporter,OTHER
F03,FLOFJFJI_00083,Delta_1_-pyrroline-2-carboxylate reductase,OTHER
F03,FLOFJFJI_00084,hypothetical protein,OTHER
F03,FLOFJFJI_00085,hypothetical protein,OTHER
F03,FLOFJFJI_00086,hypothetical protein,SP
F03,FLOFJFJI_00087,Dual-specificity RNA methyltransferase RlmN,OTHER
F03,FLOFJFJI_00088,hypothetical protein,SP
F03,FLOFJFJI_00089,hypothetical protein,OTHER
F03,FLOFJFJI_00090,hypothetical protein,OTHER
F03,FLOFJFJI_00091,2-hydroxychromene-2-carboxylate isomerase,OTHER
F03,FLOFJFJI_00092,Ribose-phosphate pyrophosphokinase,OTHER
F03,FLOFJFJI_00093,hypothetical protein,OTHER
F03,FLOFJFJI_00094,hypothetical protein,OTHER
F03,FLOFJFJI_00095,Valine--tRNA ligase,OTHER
F03,FLOFJFJI_00096,"Guanosine-5_-triphosphate,3_-diphosphate pyrophosphatase",OTHER
F03,FLOFJFJI_00097,hypothetical protein,OTHER
F03,FLOFJFJI_00098,hypothetical protein,OTHER
F03,FLOFJFJI_00099,Amino-acid carrier protein AlsT,OTHER
F03,FLOFJFJI_00100,Arsenical-resistance protein Acr3,OTHER
F03,FLOFJFJI_00101,Polyphosphate kinase,OTHER
F03,FLOFJFJI_00102,DnaA regulatory inactivator Hda,OTHER
F03,FLOFJFJI_00103,Putative transport protein,OTHER
F03,FLOFJFJI_00104,Proline--tRNA ligase,OTHER
F03,FLOFJFJI_00105,hypothetical protein,OTHER
F03,FLOFJFJI_00106,hypothetical protein,OTHER
F03,FLOFJFJI_00107,hypothetical protein,OTHER
F03,FLOFJFJI_00108,hypothetical protein,OTHER
F03,FLOFJFJI_00109,hypothetical protein,SP
F03,FLOFJFJI_00110,hypothetical protein,OTHER
F03,FLOFJFJI_00111,Arsenate reductase,OTHER
F03,FLOFJFJI_00112,Histidinol dehydrogenase,OTHER
F03,FLOFJFJI_00113,hypothetical protein,OTHER
F03,FLOFJFJI_00114,hypothetical protein,OTHER
F03,FLOFJFJI_00115,hypothetical protein,SP
F03,FLOFJFJI_00116,hypothetical protein,SP
F03,FLOFJFJI_00117,hypothetical protein,OTHER
F03,FLOFJFJI_00118,Ribonuclease HII,OTHER
F03,FLOFJFJI_00119,hypothetical protein,OTHER
F03,FLOFJFJI_00120,putative lipid II flippase MurJ,OTHER
F03,FLOFJFJI_00121,Cardiolipin synthase,OTHER
F03,FLOFJFJI_00122,hypothetical protein,OTHER
F03,FLOFJFJI_00123,hypothetical protein,OTHER
F03,FLOFJFJI_00124,hypothetical protein,OTHER
F03,FLOFJFJI_00125,Long-chain-fatty-acid--CoA ligase FadD13,OTHER
F03,FLOFJFJI_00126,hypothetical protein,OTHER
F03,FLOFJFJI_00127,hypothetical protein,OTHER
F03,FLOFJFJI_00128,AB hydrolase superfamily protein YdjP,OTHER
F03,FLOFJFJI_00129,hypothetical protein,OTHER
F03,FLOFJFJI_00130,High-affinity branched-chain amino acid transport system permease protein LivH,OTHER
F03,FLOFJFJI_00131,High-affinity branched-chain amino acid transport ATP-binding protein LivF,OTHER
F03,FLOFJFJI_00132,Octopine permease ATP-binding protein P,OTHER
F03,FLOFJFJI_00133,hypothetical protein,OTHER
F03,FLOFJFJI_00134,Non-homologous end joining protein Ku,OTHER
F03,FLOFJFJI_00135,Multifunctional non-homologous end joining protein LigD,OTHER
F03,FLOFJFJI_00136,Multifunctional non-homologous end joining protein LigD,OTHER
F03,FLOFJFJI_00137,hypothetical protein,OTHER
F03,FLOFJFJI_00138,hypothetical protein,OTHER
F03,FLOFJFJI_00139,hypothetical protein,OTHER
F03,FLOFJFJI_00140,hypothetical protein,SP
F03,FLOFJFJI_00141,hypothetical protein,OTHER
F03,FLOFJFJI_00142,ECF RNA polymerase sigma factor EcfG,OTHER
F03,FLOFJFJI_00143,Thiosulfate sulfurtransferase GlpE,OTHER
F03,FLOFJFJI_00144,Beta-lactamase hydrolase-like protein,OTHER
F03,FLOFJFJI_00145,hypothetical protein,OTHER
F03,FLOFJFJI_00146,hypothetical protein,OTHER
F03,FLOFJFJI_00147,butyrate_acetyl-CoA coenzyme A-transferase,OTHER
F03,FLOFJFJI_00148,Fatty acid oxidation complex subunit alpha,OTHER
F03,FLOFJFJI_00149,"3-oxoadipyl-CoA_3-oxo-5,6-dehydrosuberyl-CoA thiolase",OTHER
F03,FLOFJFJI_00150,Acyl-coenzyme A dehydrogenase,OTHER
